Clothing ID,Age,Title,Review Text,Rating,Recommended IND,Positive Feedback Count,Division Name,Department Name,Class Name
1059,37,What a waste,"I waited three months for these pants. when they finally arrived, i was mostly pleased. they seemed like the staple pant everyone is raving about. and they should have been.
problem one: they bag out. i got one wear out of them before i needed to wash and hang to dry (regained shape then).
problem two: the crotch split! in the front! i'm a teacher. i sincerely hope no one noticed! i read other reviews about this problem and don't know if i got a bad batch or if a similar fate is awaiting other",1,0,0,General,Bottoms,Pants
1059,38,Not what i had hoped for...,"Like others, i finally received my size 6p black pants after months of waiting.  for starters, these pants run small, so i ordered a size up but still in petite, because i adored the red ones i got this past summer.  when the black pants arrived, they were a full three inches shorter than the red ones (which were also 6p), and the fabric did not feel anywhere close to the same quality.  i'm debating ordering the regular length, but i'm not sure i'll bother, based on some of the other reviews.",2,0,0,General,Bottoms,Pants
634,65,"Loungewear, not outdoor wear","So i recognized the fact that this dress was likely intended more for lounging than for wearing out and about, but i once had a lot of luck with dresses of this price point (and intent) at retailer, so i had hopes. i was just wanting it to be a great addition for vacations and beach days, but it's honestly so thin i couldn't even see it working that well for that. it's also cut smaller than i was anticipating judging by the way it fits the model; my usual small was way more bodycon than i was anti",2,0,55,General Petite,Intimate,Lounge
838,29,Weird fit,"I tried this on in the store and was disappointed because it looked so fresh and vibrant on the hanger. but it's basically cut for model-sized people only. it's short and wide, and if you have any boobs at all it'll make the back pucker. i can't imagine this will look good on most women.",2,0,7,General,Tops,Blouses
1008,29,Cute but didn't work for me :(,"I really wanted this skirt to work but it didn't look very flattering on me. a great midi length and very cool pattern, so hopefully will work for others!",3,0,0,General,Bottoms,Skirts
1059,34,Stretches out,"I am normally between a size 0 and 2, so i ordered these pants in both sizes to make sure i would have a nice pair of black crops to wear to work. the 0 seemed pretty tight all around, so i returned the 0 and kept the 2 even though there was a little bit of room in the waist. of course the size 2 after a few hours of wearing had completely stretched out, was bagging in the crotch area, sliding around on my waist and creasing badly behind the knees. i doubt i will wear these pants more than the o",2,0,17,General,Bottoms,Pants
1059,60,"Great material, awkward length","The material and construction of the pants are great, but the length is just plain awkward. i'm 5'4"" and the regular came to just above my ankles, and looked as though they had shrunk in the wash in a really bad way. a couple of inches longer and they would've been fine, or i could've gotten them in petite and worn them as true ankle-length pants, but the regular just didn't do it for me. also i'm usually a size 6 (5'4"", 125lbs) and these were a little baggy around the waist and hips.",3,0,0,General,Bottoms,Pants
937,36,Itchy,This cardigan is very cute in the picture and i really wanted to love it but it just didn't seem worth the price. the material is kind of itchy to me and i wasn't a huge fan of the wide edges in the front. the colour is very nice and feminine.,3,0,1,General,Tops,Sweaters
1110,23,The worst,"I don't typically write bad reviews, but this dress is so bad and i want to save someone else from buying it. i read the mostly bad reviews and still purchased anyway (my fault i know). the dress is super stiff ( i know denim can be that way and it is possible it would soften up after a few washes). i'm typically a 6/8 and the size small swallowed me, and the xs was big everywhere except through the bust (i ordered both sizes to try). i wouldn't recommend buying this if you are a size 8 or small",1,0,2,General Petite,Dresses,Dresses
873,38,Started out perfect,"Loved the style, ordered my normal m- fit tts though i thought i would potentially taper the sides to make less boxy (with a larger bust and shoulders, boxiness is unflattering). the slight boxiness looked perfect with stretchy, fitted business slacks. midday, i held my ipad up to my chest and the velcro from the cover pulled an entire lychnis delicate threads. not just snagged- i had to gently separate the threads from velcro grip. needless to say, it pulled the threads out by at least 1/2 an i",3,0,1,General,Tops,Knits
1110,35,Runs very small,Don't buy this dress unless you are normally a medium or larger. order it one or two sizes smaller than your normal size. i ordered an xs and it's more like a medium or large.,2,0,11,General,Dresses,Dresses
1165,31,"Beautiful print, bad fit","The colors and print are absolutely beautiful and i'm quite heartbroken that this suit just doesn't fit. i don't have a long torso but the v was just so plunging that i wouldn't feel comfortable leaving the backyard lounge chair in this bathing suit. no matter how much i tied the halter it still revealed a v halfway down to my naval. the strange thing is that there seemed to be too much fabric on top, lots of ruching and thicker straps than i would normally go for, and while i'm only around a b",3,0,0,Initmates,Intimate,Swim
1110,45,Huge dress,"The overall styling was great, and the dress is super-cute, if a little thick (it's made of denim, after all). i ordered a size down from my normal, and even then, i was swimming in it. the worst part, and the aspect that will make me return it, is that the arm holes hang down so low that i'd have to wear a tank top under the dress. i'm returning it, though it is really cute and i love this brand. the arm holes killed it for me.",2,0,27,General,Dresses,Dresses
1087,55,Surprisingly heavy,"I wanted to love this dress. the colors are heavenly and it looks light and airy. it isn't, it is very heavy, much too heavy for florida heat. the top layer is a beautiful sand color and while the fabric is nice, the heaviness of the top really weighs the whole dress down. i felt like it added ten pounds to my appearance, easily. back it went, boo hoo. if you are between sizes, i would size down, runs a bit big.",3,0,2,General,Dresses,Dresses
